municipio,candidato,partido,ano,proposta_1,proposta_2,proposta_3,proposta_4,proposta_5
Curitiba,PATRICIA LIMA FERRAZ,PODE,2020,"Criar o projeto piloto da primeira escola militar municipal, com a gerência da Guarda Municipal e de militares através de convênio.","Criação do programa Vidas Importam, fornecendo atendimento e acompanhamento psicológico continuo nas Unidades Básicas de Saúde a todo paciente que realizou tentativa de suicídio ou buscou atendimento psicológico.","Aplicar a política de meritocracia, efetivando a promoção e progressão como forma de valorizar os servidores da guarda municipal e aumentar a eficiência, realizando, se for o caso, o aperfeiçoamento da legislação vigente. Bem como fomentar o aperfeiçoamento técnico profissional com incentivos a serem graduados em conformidade com nível acadêmico conquistado (graduação, especialização, mestrado e doutorado).","Criação do projeto Cinturão Verde, que irá dar assistência técnica, fornecimento de insumos, sementes e defensivos agrícolas e transporte para escoamento da produção de todo agricultor que estiver produzindo gêneros alimentícios nos distritos e zona rural de Macapá.","Publicar no portal da transparência do município de Macapá todas as receitas, despesas, convênios repasses e gastos públicos. De forma detalhada e atualizada, tornando o cidadão o principal fiscal da eficiência e agente de combate a corrupção."
Curitiba,PAULO CESAR LEMOS DE OLIVEIRA,PSOL,2020,Expandir o processo de consulta à população com vista a priorização de políticas públicas ante a necessidade local (Orçamento Popular).,"Criação de rotas cicloviárias e zonas calmas, inserção segura da bicicleta no trânsito da cidade, inclusive com campanhas de respeito às leis de trânsito por parte do ciclista e condutores.","Fortalecer a Policlínica da Unifap, por meio do seu programa curricular dos cursos da área de saúde (medicina, enfermagem, Farmácia, biologia, etc) em estágios na zona rural, de ofertar atendimento de saúde itinerante aos Distritos e comunidades da Pedreira, Bailique, Carapanatuba, Fazendinha e São Joaquim, garantindo ações e serviços oferecidos com atendimentos semanais, às comunidades rurais e ribeirinhas.","Superação das desigualdades educacionais, com ênfase na promoção da cidadania e na erradicação de todas as formas de discriminação. Para isso se ofertará formação centrada na escola, fornecendo e apoiando o uso de material pedagógico para combater a violência instalada na sociedade, dentre elas, o machismo, a homo/ les/ bi/ transfobia e a discriminação racial. Objetiva-se que as escolas municipais possam desenvolver um projeto pedagógico que trabalhe o respeito e a valorização da diversidade cultural existente em nossa sociedade, com programas de formação que visam a ruptura, a exclusão de todas as formas de preconceito e discriminação. A linha deverá ser o respeito às diferenças e às múltiplas formas de aprender, com garantia de atendimento às dificuldades de aprendizagem;","Elaborar Plano diretor de acessibilidade urbanística para cidade de Macapá com eixos a serem diagnosticados nos seguintes eixos: vias públicas, equipamentos municipais, transporte, fiscalização e desafios transversais."
Curitiba,BANDEIRA DE MELLO,REDE,2020,Desenvolver a marca RIO para posicionar a cidade como referência em empreendedorismo e inovação.,"Adotar o ônibus-turismo para facilitar a visita aos pontos turísticos da cidade, promover pacotes de preços com descontos para entrada em museus e outros eventos patrocinados pelo poder público, bem como produzir em parceria com o setor privado um calendário de eventos artísticos e culturais ao longo de todo o ano.","Executar o programa “Auxílio Transporte para o Emprego”, pois o Rio é uma das cidades com maior concentração espacial de empregos e com maior tempo de deslocamento casa-trabalho do Brasil.",Garantir o ensino de História e Cultura Afro-Brasileira e Indígena.,"Oferecer educação financeira para melhoria do padrão de endividamento das famílias, reduzindo a inadimplência."
Curitiba,BENEDITA DA SILVA,PT,2020,Criar o Calendário das comemorações das personalidades negras responsáveis pelas lutas e pela cultura.,"Implantar a Clínica Escola do Autismo, como complementar a educação regular, para os casos mais severos do Transtorno do Espectro Autista (TEA). Criado pela prefeitura de Itaboraí (RJ) em 2014, é uma importante experiência no atendimento de autistas, e já foi replicado em diversas outras cidades do Brasil.","Propor a Lei Cultura Viva (já existente em âmbito federal e estadual), com regulamentação específica, a fim de garantir, através de Editais, o apoio às iniciativas – novas ou já existentes, – desenvolvidas pelos Pontos de Cultura.",Implantar a integração plena BRT – ÔNIBUS – METRÔ – TRENS.,"Realizar a conexão em banda larga na última milha por redes sem fio, com tecnologia 5G, de alta velocidade e já disponível, através de frequências licenciadas pela ANATEL ou por fibra ótica."
Curitiba,CLARISSA GAROTINHO,PROS,2020,Reconstrução da pista do BRT Transoeste.,Ampliar para 3h (três horas) o período em que o passageiro pode utilizar o Bilhete Único Carioca para se deslocar em mais de um ônibus.,Reestruturar e incentivar o circuito de feiras orgânicas da cidade do Rio,Criação de novos pontos turísticos fora do eixo Centro-Zona Sul,Reabrir por completo o Museu Histórico da Cidade do Rio de Janeiro
Curitiba,CRIVELLA,REPUBLICANOS,2020,"Reestruturar o sistema BRT (Bus Rapid Transit) por meio da concessão das estações para a iniciativa privada, reinvestindo todo o capital na segurança e prevenção a vandalismos que afetam sua capacidade de operação.","Implantar política pública de estímulo ao uso de táxis, mediante projeto de lei específico, por meio da geração de créditos ao usuário do aplicativo taxi.rio que poderá ser utilizado em outros serviços municipais, como estacionamentos rotativos e abatimento nas tarifas de remoção de veículos.","Implementar novas linhas do Programa Ônibus da Liberdade especialmente na região de Vargens, Jacarepaguá, Guaratiba e Santa Cruz ( 7ª CRE e 10ªCRE) , ampliando o atendimento às crianças.",Instituir o Memorial e o Museu às vítimas do Holocausto em 2021.,Implantar Programa Vale-Cultura até 2022.
Curitiba,CYRO GARCIA,PSTU,2020,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO
Curitiba,DELEGADA MARTHA ROCHA,PDT,2020,Projeto Merenda Saudável: projeto de substituição progressiva dos alimentos e produtos oferecidos nas escolas por produtos livres de agrotóxico.,"Iniciar a transição para o modelo de ônibus elétricos, substituindo os atuais veículos a Diesel;","Incentivar e investir em desfiles das escolas de samba mirins, reforçando seu caráter pedagógico e sua função social.","Melhorar a drenagem do município visando a diminuição de alagamentos e o lançamento de lixo e esgoto não tratado nos Rios, lagoas e na Baía de Guanabara","Integrar as florestas da tijuca e da pedra branca criando a maior área de preservação, dentro do perímetro de uma cidade, do planeta."
Florianópolis,EDUARDO PAES,DEM,2020,Reduzir os alarmantes níveis de pobreza e indigência na nossa cidade por meio da ampliação dos recursos do programa Cartão Família Carioca e da implantação de novos restaurantes e farmácias populares;,"Recuperar a situação financeira do município e reestabelecer a gestão eficiente da máquina da Prefeitura, voltando a garantir a valorização dos profissionais do serviço público, o pagamento dos salários em dia e a retomada dos sistemas de meritocracia – como por exemplo, por meio do programa Acordo de Resultados.","Melhorar a qualificação dos guardas municipais e reestruturar as atividades de supervisão da rotina diária desses profissionais a fim de que eles atuem de forma mais efetiva na defesa da integridade física e patrimonial dos cidadãos, sobretudo em áreas onde há forte atividade comercial ou um fluxo elevado de pessoas.",Reduzir a enorme diferença de qualidade entre a educação pública e a educação privada na nossa cidade a fim de garantir maior igualdade de oportunidades para todos os jovens e crianças cariocas – independentemente da renda de suas famílias ou se vivem em áreas urbanas ou em comunidades.,"Voltar a dar prioridade aos investimentos sociais da Prefeitura, sobretudo nos bairros da zona norte, da zona oeste e nas comunidades e favelas da nossa cidade – sempre com foco em melhorar a qualidade dos serviços públicos, em recuperar a infraestrutura já existente, e em criar frentes de trabalho para gerar emprego e renda para a nossa população mais necessitada."
Florianópolis,FRED LUZ,NOVO,2020,Avaliações de dois em dois meses para identificar a necessidade de reforço escolar e aplicar este reforço imediatamente. Esta prática permite também identificar necessidades de apoio e capacitação para professores e diretores das escolas.,"Aplicar a tecnologia para reduzir o tempo de espera nos pontos, a ocupação dos assentos, a segurança no trânsito dos ônibus.","Trazer, sem privatizar, a eficiência dos hospitais privados, com gestão e planejamento, para os hospitais públicos. Dá para multiplicar o atendimento por até quatro vezes sem obras e sem gastos, só com planejamento e gestão.",Terminar as obras do BRT Transbrasil e melhorar as condições dos BRTs em funcionamento.,Estabelecer rotina de relacionamento com os pais e responsáveis pelos alunos para reduzir a evasão escolar e criar colaboração para o aprendizado de seus filhos.
Florianópolis,GLORIA HELOIZA,PSC,2020,"Promover seminários e cursos para capacitação dos cariocas ao empreendedorismo e geração de empregos, especialmente em parceria com o SEBRAE e outras instituições correlatas.","Criação de calendário permanente de turismo gastronômico, cultural e de negócios","Transformação da atual Academia da Guarda Municipal em Escola de Governo, com formação dos atuais e futuros Guardas Municipais em tecnólogos em ordem e segurança pública, curso equiparado a nível superior.","Paulatina legalização do transporte alternativo, com combate a qualquer tentativa de cartelização por milícias, reordenando-o e integrando-o ao sistema de transporte primário;","garantia de apoio logístico à Parada LGBT como um espaço democrático e de importância turística, sempre com ordem, para promover a cidade e trazer recursos, assim como as Marchas para Jesus terão o mesmo apoio;"
